Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305001,(Medición única SADC-HYCOS),,011001,Dirección del viento,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,011002,Velocidad del viento,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,013060,Precipitación total acumulada,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,013071,Nivel del agua aguas arriba,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305002,(Medición medioambiental SADC-HYCOS),,301012,"Hora, minuto",,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,012001,Temperatura/temperatura del aire,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,013003,Humedad relativa,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,014051,Radiancia solar directa integrada durante la última hora,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,013060,Precipitación total acumulada,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,013072,Nivel del agua aguas abajo,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,013080,PH del agua,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,013081,Conductividad del agua,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,013082,Temperatura del agua,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,013083,Oxígeno disuelto,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,013084,Turbiedad,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305003,(Definición de la serie de mediciones SADC- HYCOS),,301012,"Hora, minuto",Primera medición única menos el incremento,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,004065,Incremento de tiempo abreviado,Intervalo de tiempo entre mediciones,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,101000,Repetición diferida de 1 descriptor,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,031001,Factor de repetición diferida del descriptor,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,305001,Medición única SADC-HYCOS,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305004,(Informe SADC-HYCOS),,301030,Identificación – con ubicación física,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,305002,Medición medioambiental SADC-HYCOS,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,305003,Definición de la serie de mediciones SADC- HYCOS,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305006,(Medición MEDHYCOS),,013072,Nivel del agua aguas abajo,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,013082,Temperatura del agua,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,013019,Precipitación total en la hora anterior,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,012001,Temperatura/temperatura del aire,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,013073,Nivel máximo de agua,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,013060,Precipitación total acumulada,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305007,(Informe MEDHYCOS),,301029,Identificación,,,,Operational
05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,,,,301012,"Hora, minuto",Hora de la primera medición,,,Operational
